_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,__v,response,theword,block,subject,study_id,session_id
663e581e8e1507bd70f61771,2842,survey-multi-choice,41,353003,0,0,"{""Q0"":""solid""}",hamburger,solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61773,2629,survey-multi-choice,42,355634,0,0,"{""Q0"":""solid""}",zebra,solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61775,3960,survey-multi-choice,43,359596,0,0,"{""Q0"":""non-solid""}",street,solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61777,4340,survey-multi-choice,44,363938,0,0,"{""Q0"":""non-solid""}",applesauce,solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61779,2588,survey-multi-choice,45,366536,0,0,"{""Q0"":""non-solid""}",game,solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f6177b,2704,survey-multi-choice,46,369242,0,0,"{""Q0"":""solid""}",fork,solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f6177d,2429,survey-multi-choice,47,371673,0,0,"{""Q0"":""solid""}",truck,solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f6177f,3771,survey-multi-choice,49,377637,0,0,"{""Q0"":""solid""}",purple,attention_solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61781,2189,survey-multi-choice,48,373863,0,0,"{""Q0"":""solid""}",owl,solidity,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61783,31268,html-button-response,50,408908,0,0,0,NA,NA,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61785,6741,survey-multi-choice,51,415651,0,0,"{""Q0"":""count noun""}","In the sentence [would you like a Chair?], a chair is:",practice_countmass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61787,4270,survey-multi-choice,52,421868,0,0,"{""Q0"":""mass noun""}","In the sentence [This is so much sugar?], sugar is:",practice_countmass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61789,3694,survey-multi-choice,53,427118,0,0,"{""Q0"":""count noun""}",jacket,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f6178b,10014,survey-multi-choice,55,444311,0,0,"{""Q0"":""count noun""}",knee,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f6178d,7175,survey-multi-choice,54,434295,0,0,"{""Q0"":""count noun""}",sun,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f6178f,2970,survey-multi-choice,56,447282,0,0,"{""Q0"":""count noun""}",bee,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61791,5122,survey-multi-choice,57,452407,0,0,"{""Q0"":""count noun""}",picture,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61793,2709,survey-multi-choice,58,455117,0,0,"{""Q0"":""count noun""}",pancake,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61795,2369,survey-multi-choice,59,457488,0,0,"{""Q0"":""count noun""}",paper,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61797,2303,survey-multi-choice,60,459793,0,0,"{""Q0"":""count noun""}",lip,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581e8e1507bd70f61799,2893,survey-multi-choice,61,462688,0,0,"{""Q0"":""count noun""}",water (beverage),count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f6179b,2362,survey-multi-choice,62,465052,0,0,"{""Q0"":""count noun""}",glasses,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f6179d,3192,survey-multi-choice,63,468246,0,0,"{""Q0"":""count noun""}",bedroom,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f6179f,3071,survey-multi-choice,64,471318,0,0,"{""Q0"":""count noun""}",sink,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617a1,7759,survey-multi-choice,65,479079,0,0,"{""Q0"":""mass noun""}",moon,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617a3,2334,survey-multi-choice,67,484481,0,0,"{""Q0"":""count noun""}",candy,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617a5,3064,survey-multi-choice,66,482145,0,0,"{""Q0"":""count noun""}",bread,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617a7,2175,survey-multi-choice,68,486667,0,0,"{""Q0"":""count noun""}",chalk,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617a9,2072,survey-multi-choice,69,488741,0,0,"{""Q0"":""count noun""}",key,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617ab,2149,survey-multi-choice,70,490892,0,0,"{""Q0"":""count noun""}",boat,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617ad,2055,survey-multi-choice,71,492949,0,0,"{""Q0"":""count noun""}",truck,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617af,3008,survey-multi-choice,72,495959,0,0,"{""Q0"":""mass noun""}",sky,count_mass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617b1,2853,survey-multi-choice,73,498813,0,0,"{""Q0"":""mass noun""}",grey,attention_countmass,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e581f8e1507bd70f617b3,5177,instructions,74,503991,0,0,NA,NA,NA,62b05fdedd70cd33ea6afbd2,663aca6426db79e41fdd5add,663e561571251810a4f898df
663e58568e1507bd70f617b5,12084,instructions,0,12089,0,0,NA,NA,NA,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617b7,3357,survey-multi-choice,5,238857,0,0,"{""Q0"":""count noun""}",car,count_mass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617b9,1207,instructions,1,13300,0,0,NA,NA,NA,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617bb,39774,survey-multi-choice,3,196898,0,0,"{""Q0"":""count noun""}","In the sentence [would you like a Chair?], a chair is:",practice_countmass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617bd,143811,html-button-response,2,157119,0,0,0,NA,NA,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617bf,35545,survey-multi-choice,4,234339,0,0,"{""Q0"":""mass noun""}","In the sentence [This is so much sugar?], sugar is:",practice_countmass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617c1,7531,survey-multi-choice,6,246395,0,0,"{""Q0"":""count noun""}",fish (food),count_mass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617c3,25893,survey-multi-choice,7,272292,0,0,"{""Q0"":""count noun""}",owl,count_mass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617c5,1763,survey-multi-choice,9,275903,0,0,"{""Q0"":""count noun""}",bowl,count_mass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617c7,1841,survey-multi-choice,8,274136,0,0,"{""Q0"":""count noun""}",chair,count_mass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617c9,5051,survey-multi-choice,12,346748,0,0,"{""Q0"":""count noun""}",dress (object),count_mass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617cb,14759,survey-multi-choice,11,341694,0,0,"{""Q0"":""count noun""}",pencil,count_mass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58578e1507bd70f617cd,51025,survey-multi-choice,10,326931,0,0,"{""Q0"":""count noun""}",kitchen,count_mass,5e58e147ca1f140df79a81ca,663aca6426db79e41fdd5add,663e553dfa88359207b23485
663e58a18e1507bd70f617cf,1911,instructions,0,1916,0,0,NA,NA,NA,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617d1,2955,instructions,1,4877,0,0,NA,NA,NA,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617d3,16584,html-button-response,2,21481,0,0,0,NA,NA,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617d5,4442,survey-multi-choice,3,25938,0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617d7,3243,survey-multi-choice,4,30426,0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617d9,6725,survey-multi-choice,5,37923,0,0,"{""Q0"":""none of these""}",coffee,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617db,4126,survey-multi-choice,6,42057,0,0,"{""Q0"":""none of these""}",cat,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617dd,4564,survey-multi-choice,7,46630,0,0,"{""Q0"":""shape""}",stroller,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617df,3423,survey-multi-choice,8,50069,0,0,"{""Q0"":""none of these""}",street,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617e1,2456,survey-multi-choice,9,52538,0,0,"{""Q0"":""none of these""}",sun,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617e3,2454,survey-multi-choice,10,55005,0,0,"{""Q0"":""none of these""}",soup,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617e5,1943,survey-multi-choice,11,56954,0,0,"{""Q0"":""material""}",pickle,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617e7,1512,survey-multi-choice,12,58472,0,0,"{""Q0"":""material""}",raisin,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617e9,1783,survey-multi-choice,13,60266,0,0,"{""Q0"":""material""}",cake,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617eb,1515,survey-multi-choice,14,61792,0,0,"{""Q0"":""material""}",flower,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617ed,3410,survey-multi-choice,15,65207,0,0,"{""Q0"":""material""}",medicine,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617ef,1925,survey-multi-choice,16,67143,0,0,"{""Q0"":""material""}",pencil,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617f1,1609,survey-multi-choice,17,68766,0,0,"{""Q0"":""material""}",pasta,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617f3,2391,survey-multi-choice,18,71174,0,0,"{""Q0"":""none of these""}",game,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a18e1507bd70f617f5,1666,survey-multi-choice,19,72855,0,0,"{""Q0"":""material""}",tree,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f617f7,1914,survey-multi-choice,20,74781,0,0,"{""Q0"":""material""}",money,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f617f9,2114,survey-multi-choice,21,76901,0,0,"{""Q0"":""material""}",drink (beverage),category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f617fb,2678,survey-multi-choice,22,79589,0,0,"{""Q0"":""none of these""}",sky,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f617fd,3927,survey-multi-choice,23,83528,0,0,"{""Q0"":""none of these""}",foot,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f617ff,2590,survey-multi-choice,24,86127,0,0,"{""Q0"":""none of these""}",lip,category_organization,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61801,2721,survey-multi-choice,25,88860,0,0,"{""Q0"":""color""}",lavender,attention_category,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61803,7547,html-button-response,26,96433,0,0,0,NA,NA,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61805,5835,survey-multi-choice,27,102276,0,0,"{""Q0"":""solid""}","In the sentence [this is a block of metal], a block of metal is:",practice_solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61807,6983,survey-multi-choice,28,110010,0,0,"{""Q0"":""solid""}","In the sentence [this is a pile of sand], a pile of sand is:",practice_solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61809,3638,survey-multi-choice,29,114704,0,0,"{""Q0"":""solid""}",bowl,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6180b,1982,survey-multi-choice,30,116699,0,0,"{""Q0"":""solid""}",bear,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6180d,2685,survey-multi-choice,31,119396,0,0,"{""Q0"":""solid""}",bat (object),solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6180f,1977,survey-multi-choice,32,121384,0,0,"{""Q0"":""solid""}",fish (animal),solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61811,4634,survey-multi-choice,33,126026,0,0,"{""Q0"":""non-solid""}",vacuum,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61813,1845,survey-multi-choice,34,127885,0,0,"{""Q0"":""solid""}",bus,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61815,2209,survey-multi-choice,35,130105,0,0,"{""Q0"":""solid""}",dress (object),solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61817,1839,survey-multi-choice,36,131956,0,0,"{""Q0"":""solid""}",sock,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61819,1907,survey-multi-choice,37,133875,0,0,"{""Q0"":""solid""}",boat,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6181b,1854,survey-multi-choice,38,135738,0,0,"{""Q0"":""solid""}",cup,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6181d,3158,survey-multi-choice,39,138903,0,0,"{""Q0"":""non-solid""}",light (object),solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6181f,1685,survey-multi-choice,40,140603,0,0,"{""Q0"":""solid""}",comb (object),solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61821,2026,survey-multi-choice,41,142643,0,0,"{""Q0"":""solid""}",popsicle,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61823,1702,survey-multi-choice,42,144357,0,0,"{""Q0"":""solid""}",bedroom,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61825,1885,survey-multi-choice,43,146250,0,0,"{""Q0"":""non-solid""}",shower,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61827,1582,survey-multi-choice,44,147838,0,0,"{""Q0"":""solid""}",spoon,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61829,1444,survey-multi-choice,45,149295,0,0,"{""Q0"":""solid""}",egg,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6182b,1452,survey-multi-choice,46,150764,0,0,"{""Q0"":""solid""}",car,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6182d,1536,survey-multi-choice,47,152317,0,0,"{""Q0"":""solid""}",turtle,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f6182f,1498,survey-multi-choice,48,153830,0,0,"{""Q0"":""solid""}",cat,solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a28e1507bd70f61831,2917,survey-multi-choice,49,156757,0,0,"{""Q0"":""non-solid""}",purple,attention_solidity,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61833,4504,html-button-response,50,161281,0,0,0,NA,NA,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61835,3896,survey-multi-choice,51,165186,0,0,"{""Q0"":""count noun""}","In the sentence [would you like a Chair?], a chair is:",practice_countmass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61837,3187,survey-multi-choice,52,169252,0,0,"{""Q0"":""mass noun""}","In the sentence [This is so much sugar?], sugar is:",practice_countmass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61839,4892,survey-multi-choice,53,174844,0,0,"{""Q0"":""count noun""}",bee,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6183b,1556,survey-multi-choice,54,176414,0,0,"{""Q0"":""count noun""}",orange (food),count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6183d,2044,survey-multi-choice,55,178466,0,0,"{""Q0"":""count noun""}",stick,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6183f,1653,survey-multi-choice,56,180130,0,0,"{""Q0"":""count noun""}",soup,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61841,1822,survey-multi-choice,57,181966,0,0,"{""Q0"":""mass noun""}",peas,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61843,1646,survey-multi-choice,58,183625,0,0,"{""Q0"":""count noun""}",apple,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61845,1583,survey-multi-choice,59,185211,0,0,"{""Q0"":""count noun""}",penguin,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61847,1520,survey-multi-choice,60,186744,0,0,"{""Q0"":""count noun""}",tractor,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61849,1785,survey-multi-choice,61,188542,0,0,"{""Q0"":""count noun""}",arm,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6184b,1714,survey-multi-choice,62,190271,0,0,"{""Q0"":""count noun""}",glasses,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6184d,1743,survey-multi-choice,63,192031,0,0,"{""Q0"":""count noun""}",present,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6184f,1636,survey-multi-choice,64,193680,0,0,"{""Q0"":""count noun""}",hat,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61851,1509,survey-multi-choice,65,195201,0,0,"{""Q0"":""count noun""}",lip,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61853,1785,survey-multi-choice,66,196993,0,0,"{""Q0"":""count noun""}",nose,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61855,1499,survey-multi-choice,67,198505,0,0,"{""Q0"":""count noun""}",cat,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61857,1444,survey-multi-choice,68,199961,0,0,"{""Q0"":""count noun""}",shoe,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61859,1476,survey-multi-choice,69,201453,0,0,"{""Q0"":""count noun""}",truck,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6185b,2340,survey-multi-choice,70,203805,0,0,"{""Q0"":""mass noun""}",food,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6185d,1720,survey-multi-choice,71,205531,0,0,"{""Q0"":""count noun""}",fish (animal),count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f6185f,3027,survey-multi-choice,72,208564,0,0,"{""Q0"":""count noun""}",tree,count_mass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61861,2986,survey-multi-choice,73,211565,0,0,"{""Q0"":""unclear/unknown""}",grey,attention_countmass,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a38e1507bd70f61863,2570,instructions,74,214144,0,0,NA,NA,NA,663274711eb306bc075a1a70,663aca6426db79e41fdd5add,663e57c18d6445507864a88f
663e58a88e1507bd70f61865,5368,instructions,0,5371,0,0,NA,NA,NA,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f61867,4975,instructions,1,10348,0,0,NA,NA,NA,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f61869,5625,survey-multi-choice,3,37314,0,0,"{""Q0"":""solid""}","In the sentence [this is a block of metal], a block of metal is:",practice_solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f6186b,6240,survey-multi-choice,4,47996,0,0,"{""Q0"":""solid""}","In the sentence [this is a pile of sand], a pile of sand is:",practice_solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f6186d,3382,survey-multi-choice,5,55010,0,0,"{""Q0"":""solid""}",hair dryer,solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f6186f,21332,html-button-response,2,31684,0,0,0,NA,NA,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f61871,7365,survey-multi-choice,6,62381,0,0,"{""Q0"":""non-solid""}",taco,solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f61873,4429,survey-multi-choice,7,66812,0,0,"{""Q0"":""solid""}",keys,solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f61875,3291,survey-multi-choice,9,73307,0,0,"{""Q0"":""solid""}",back,solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f61877,3198,survey-multi-choice,8,70013,0,0,"{""Q0"":""solid""}",forehead,solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f61879,3464,survey-multi-choice,10,76773,0,0,"{""Q0"":""non-solid""}",chili,solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
663e58a88e1507bd70f6187b,2896,survey-multi-choice,11,79671,0,0,"{""Q0"":""solid""}",puppet,solidity,5ea55df76205ad53a793bc01,663aca6426db79e41fdd5add,663e56d2ef4a7ecba6ecbffd
